epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,1495.71,1.73659,0.88281,0.92501,0.68792,0.59722,0.62652,0.24902,2.08479,1.19975,0.99609,0.000721645,0.000721645,0.000721645
37,1536.49,1.72461,0.88443,0.92022,0.76999,0.55881,0.64544,0.27767,2.05229,1.17773,0.98884,0.00068991,0.00068991,0.00068991
38,1577.07,1.73149,0.86407,0.92133,0.73966,0.52489,0.63079,0.2674,2.06737,1.19873,0.98974,0.000658238,0.000658238,0.000658238
39,1617.56,1.73748,0.88215,0.92185,0.75113,0.50232,0.60549,0.25433,2.05877,1.31139,0.98583,0.000626694,0.000626694,0.000626694
40,1658,1.69673,0.83493,0.91145,0.69549,0.57909,0.6342,0.26043,2.09574,1.2283,0.998,0.000595342,0.000595342,0.000595342
41,1701.64,1.69206,0.85584,0.91301,0.64446,0.54309,0.57699,0.23567,2.10078,1.28948,0.99634,0.000564244,0.000564244,0.000564244
42,1742.21,1.66438,0.85072,0.9212,0.69669,0.62148,0.65528,0.27135,2.0573,1.21461,0.98678,0.000533463,0.000533463,0.000533463
43,1782.39,1.70381,0.83326,0.89935,0.66597,0.50804,0.56075,0.22403,2.0753,1.25647,0.99299,0.00050306,0.00050306,0.00050306
44,1822.52,1.66031,0.81534,0.90928,0.7391,0.5322,0.63737,0.26699,2.03165,1.19421,0.98003,0.000473098,0.000473098,0.000473098
45,1862.71,1.67012,0.82327,0.90952,0.6482,0.60008,0.62211,0.27478,2.03695,1.26808,0.98879,0.000443637,0.000443637,0.000443637
46,1903.21,1.67955,0.82505,0.90627,0.66667,0.52224,0.58276,0.24866,2.03727,1.30544,0.98903,0.000414735,0.000414735,0.000414735
47,1943.54,1.67399,0.82541,0.90617,0.67924,0.61272,0.64318,0.26696,2.073,1.22149,0.99593,0.000386452,0.000386452,0.000386452
48,1984.18,1.68097,0.8198,0.91698,0.78053,0.5367,0.62058,0.26439,2.05303,1.26536,0.98993,0.000358843,0.000358843,0.000358843
49,2024.69,1.64742,0.79747,0.90904,0.73449,0.55485,0.61913,0.26378,2.04334,1.23201,0.99063,0.000331965,0.000331965,0.000331965
50,2065.19,1.65136,0.80087,0.90346,0.69808,0.50657,0.60475,0.24652,2.04866,1.24348,0.99169,0.000305872,0.000305872,0.000305872
