epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,185.765,0.78854,0.49885,0.97731,0.93911,0.93716,0.96742,0.64588,1.18081,0.56654,1.22954,0.000249375,0.000249375,0.000249375
72,188.116,0.76072,0.50624,0.96513,0.92811,0.94665,0.97448,0.66074,1.19834,0.57727,1.22866,0.000238734,0.000238734,0.000238734
73,190.478,0.76724,0.50779,0.96978,0.91191,0.95618,0.95968,0.63444,1.24111,0.62401,1.25056,0.000228242,0.000228242,0.000228242
74,192.824,0.75035,0.48962,0.95652,0.91979,0.94563,0.96131,0.64521,1.19409,0.60106,1.22805,0.000217906,0.000217906,0.000217906
75,195.203,0.74542,0.4928,0.96498,0.91592,0.95567,0.96337,0.64135,1.19793,0.58776,1.23183,0.000207736,0.000207736,0.000207736
76,197.611,0.75564,0.50172,0.96091,0.89697,0.95106,0.96045,0.64687,1.18145,0.57002,1.22101,0.00019774,0.00019774,0.00019774
77,200.004,0.75097,0.49168,0.96082,0.92161,0.94569,0.96953,0.64962,1.1968,0.57429,1.23556,0.000187925,0.000187925,0.000187925
78,202.364,0.73871,0.4729,0.95701,0.9098,0.96397,0.95595,0.64084,1.23065,0.58548,1.24569,0.000178301,0.000178301,0.000178301
79,204.679,0.7319,0.48224,0.95376,0.90909,0.95372,0.95928,0.64307,1.21485,0.5754,1.24055,0.000168874,0.000168874,0.000168874
80,206.976,0.70446,0.47518,0.94265,0.92055,0.9417,0.95176,0.63833,1.20186,0.61315,1.23045,0.000159652,0.000159652,0.000159652
81,212.834,0.71756,0.47924,0.94173,0.92998,0.90756,0.95911,0.64012,1.18832,0.60628,1.2367,0.000150643,0.000150643,0.000150643
82,215.103,0.7276,0.47628,0.95041,0.92935,0.92153,0.95511,0.64173,1.20001,0.58142,1.23505,0.000141854,0.000141854,0.000141854
83,217.38,0.68334,0.46215,0.94253,0.92423,0.93894,0.95866,0.64403,1.19075,0.59673,1.23547,0.000133293,0.000133293,0.000133293
84,219.644,0.70159,0.46625,0.94177,0.91703,0.93571,0.9638,0.6524,1.1946,0.59919,1.24349,0.000124966,0.000124966,0.000124966
85,221.898,0.68577,0.47084,0.93874,0.93574,0.93669,0.96783,0.65182,1.18854,0.5903,1.23939,0.000116881,0.000116881,0.000116881
86,224.161,0.68791,0.4583,0.93568,0.93273,0.93511,0.96241,0.64398,1.21517,0.5977,1.24496,0.000109043,0.000109043,0.000109043
87,226.406,0.67625,0.44531,0.92194,0.90866,0.94447,0.96026,0.64617,1.22063,0.61256,1.24744,0.000101459,0.000101459,0.000101459
88,228.677,0.66568,0.4435,0.93324,0.9189,0.94168,0.95859,0.64459,1.20535,0.59358,1.23504,9.4136e-05,9.4136e-05,9.4136e-05
89,230.946,0.67835,0.45014,0.9364,0.92007,0.94176,0.9575,0.65165,1.17946,0.58799,1.22019,8.7079e-05,8.7079e-05,8.7079e-05
90,233.212,0.65395,0.43931,0.91867,0.90968,0.95505,0.95659,0.65265,1.17384,0.58961,1.2168,8.0294e-05,8.0294e-05,8.0294e-05
91,235.469,0.65703,0.45169,0.93002,0.91594,0.95371,0.96093,0.64907,1.19033,0.58853,1.22572,7.37867e-05,7.37867e-05,7.37867e-05
92,237.784,0.68559,0.4567,0.93377,0.93866,0.9221,0.96022,0.6445,1.20979,0.58798,1.24404,6.75623e-05,6.75623e-05,6.75623e-05
