epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,533.245,1.90369,1.0573,0.95375,0.59994,0.48393,0.53276,0.22031,2.10594,1.2398,1.00757,0.00127468,0.00127468,0.00127468
17,564.293,1.94971,1.11889,0.96254,0.50432,0.52764,0.52376,0.22494,2.07062,1.30934,1.00156,0.00125433,0.00125433,0.00125433
18,595.207,1.90231,1.088,0.95254,0.53112,0.50357,0.50123,0.21052,2.0418,1.26175,0.99469,0.00123292,0.00123292,0.00123292
19,626.298,1.90538,1.06038,0.95118,0.54567,0.52105,0.54173,0.22568,2.03238,1.25894,0.98955,0.00121047,0.00121047,0.00121047
20,657.051,1.91582,1.04887,0.94173,0.60979,0.5253,0.53214,0.23313,2.02538,1.2661,0.99045,0.00118704,0.00118704,0.00118704
21,690.565,1.89542,1.07144,0.95778,0.57097,0.57698,0.57479,0.25216,2.01134,1.22505,0.9915,0.00116267,0.00116267,0.00116267
22,721.566,1.89938,1.0313,0.93933,0.64286,0.53523,0.55272,0.24405,2.0269,1.34178,0.98625,0.00113742,0.00113742,0.00113742
23,752.499,1.85767,1.00842,0.93794,0.60075,0.60036,0.60046,0.24663,2.03098,1.22866,0.99317,0.00111132,0.00111132,0.00111132
24,783.31,1.84822,0.98952,0.9371,0.58347,0.51979,0.56786,0.24809,2.00462,1.27564,0.98619,0.00108445,0.00108445,0.00108445
25,814.139,1.86462,0.97577,0.93945,0.67674,0.54528,0.5932,0.2552,2.0049,1.21802,0.98473,0.00105684,0.00105684,0.00105684
26,844.866,1.87268,0.97595,0.93729,0.59459,0.6062,0.61266,0.25469,1.96925,1.23625,0.97506,0.00102855,0.00102855,0.00102855
27,875.698,1.81259,0.96034,0.93313,0.67821,0.57224,0.61302,0.2584,2.00979,1.23089,0.99086,0.000999653,0.000999653,0.000999653
28,906.621,1.81221,0.95883,0.93883,0.6863,0.55757,0.58553,0.24509,1.99739,1.22606,0.98312,0.000970192,0.000970192,0.000970192
29,937.518,1.81198,0.95809,0.92912,0.61804,0.55754,0.58612,0.24501,2.02267,1.22106,0.99622,0.00094023,0.00094023,0.00094023
30,968.262,1.84382,0.95552,0.9377,0.64862,0.57724,0.60386,0.24974,2.05078,1.22838,1.00179,0.000909827,0.000909827,0.000909827
31,999.046,1.77721,0.94606,0.93782,0.653,0.54186,0.57685,0.24101,2.00365,1.25063,0.98755,0.000879046,0.000879046,0.000879046
32,1029.84,1.78427,0.9375,0.94107,0.6824,0.58057,0.601,0.24547,2.02772,1.18198,0.99934,0.000847948,0.000847948,0.000847948
33,1060.98,1.80272,0.94571,0.92046,0.64496,0.60147,0.62586,0.27178,1.98178,1.21205,0.98003,0.000816596,0.000816596,0.000816596
34,1091.79,1.81916,0.94937,0.94771,0.80369,0.47012,0.57851,0.24569,2.00364,1.27109,0.98651,0.000785052,0.000785052,0.000785052
35,1122.66,1.78332,0.91891,0.93328,0.63371,0.59439,0.60902,0.25869,1.9783,1.20079,0.98721,0.00075338,0.00075338,0.00075338
36,1153.67,1.76327,0.91124,0.92522,0.66981,0.55181,0.59632,0.26051,1.96951,1.20007,0.97885,0.000721645,0.000721645,0.000721645
37,1184.39,1.78659,0.92328,0.92439,0.63248,0.57625,0.59859,0.26078,1.99658,1.1794,0.98456,0.00068991,0.00068991,0.00068991
38,1215.15,1.7976,0.90757,0.92578,0.6878,0.5866,0.62863,0.25931,2.00085,1.16452,0.99617,0.000658238,0.000658238,0.000658238
39,1246.12,1.76067,0.90002,0.92324,0.75372,0.57493,0.62714,0.26941,1.94421,1.15013,0.9882,0.000626694,0.000626694,0.000626694
40,1276.98,1.75788,0.88164,0.92635,0.72034,0.55007,0.62262,0.25717,2.01989,1.22014,1.00029,0.000595342,0.000595342,0.000595342
41,1310.54,1.75735,0.87274,0.92525,0.63945,0.5952,0.62161,0.26027,1.97634,1.16987,0.98558,0.000564244,0.000564244,0.000564244
42,1341.35,1.7627,0.88663,0.9306,0.67308,0.60344,0.62599,0.25733,1.98249,1.18936,0.98484,0.000533463,0.000533463,0.000533463
43,1372.42,1.77279,0.87009,0.91822,0.60274,0.58519,0.5971,0.25362,1.99305,1.28442,1.004,0.00050306,0.00050306,0.00050306
44,1403.41,1.72468,0.84915,0.91685,0.67851,0.58839,0.62853,0.25808,1.9763,1.17954,0.98492,0.000473098,0.000473098,0.000473098
45,1434.16,1.74009,0.86898,0.9138,0.62152,0.62642,0.62229,0.26734,1.94795,1.15474,0.97951,0.000443637,0.000443637,0.000443637
46,1464.87,1.71408,0.84882,0.91735,0.78978,0.56011,0.62698,0.26932,1.98547,1.16856,0.99733,0.000414735,0.000414735,0.000414735
47,1495.75,1.684,0.8312,0.91603,0.7186,0.57271,0.62801,0.26348,1.98987,1.1699,0.99607,0.000386452,0.000386452,0.000386452
48,1526.5,1.71234,0.83391,0.90387,0.72929,0.54841,0.62917,0.27149,1.9865,1.1976,0.99967,0.000358843,0.000358843,0.000358843
49,1557.18,1.70315,0.82011,0.90969,0.66122,0.60273,0.64353,0.26831,1.98461,1.17547,0.99429,0.000331965,0.000331965,0.000331965
50,1587.89,1.73421,0.84362,0.91405,0.6829,0.58496,0.62204,0.26185,1.98089,1.21776,0.99274,0.000305872,0.000305872,0.000305872
51,1619.14,1.69414,0.83393,0.91214,0.73325,0.57434,0.61836,0.26332,1.98622,1.17972,0.99681,0.000280616,0.000280616,0.000280616
52,1650.17,1.71048,0.82013,0.90499,0.76424,0.57077,0.64104,0.27271,1.99741,1.21688,0.99901,0.000256249,0.000256249,0.000256249
53,1681.11,1.696,0.81027,0.90655,0.73667,0.57414,0.64264,0.2738,1.97096,1.17398,0.9933,0.000232818,0.000232818,0.000232818
54,1711.9,1.66254,0.81097,0.89224,0.7947,0.55155,0.65621,0.2727,1.97972,1.19835,0.99546,0.000210372,0.000210372,0.000210372
55,1742.64,1.67929,0.80555,0.91354,0.7136,0.57977,0.63797,0.26901,1.98714,1.20819,0.99402,0.000188956,0.000188956,0.000188956
56,1778.87,1.64192,0.79996,0.93055,0.70743,0.59118,0.62551,0.26446,1.97595,1.23114,0.99498,0.000168613,0.000168613,0.000168613
57,1809.98,1.6283,0.78608,0.92452,0.69304,0.63395,0.65959,0.27258,1.98788,1.20686,0.9993,0.000149383,0.000149383,0.000149383
58,1840.85,1.61668,0.8004,0.9345,0.75064,0.59954,0.63556,0.26829,1.97784,1.20448,0.99216,0.000131305,0.000131305,0.000131305
59,1871.84,1.63363,0.7773,0.92681,0.71533,0.62193,0.65718,0.27178,2.00529,1.21665,1.00219,0.000114417,0.000114417,0.000114417
60,1902.4,1.61648,0.7732,0.92469,0.71818,0.60098,0.64052,0.2713,1.97832,1.19035,0.99226,9.87513e-05,9.87513e-05,9.87513e-05
61,1935,1.60303,0.77132,0.91217,0.69334,0.63409,0.66319,0.2683,2.00327,1.18125,1.00312,8.43402e-05,8.43402e-05,8.43402e-05
62,1965.43,1.60528,0.76495,0.92601,0.75073,0.61541,0.65894,0.27243,1.98184,1.18309,0.99441,7.12124e-05,7.12124e-05,7.12124e-05
63,1995.87,1.60359,0.76095,0.92261,0.73969,0.60366,0.6616,0.2663,1.9912,1.19185,0.99978,5.93946e-05,5.93946e-05,5.93946e-05
64,2026.22,1.58651,0.76043,0.92727,0.72882,0.61414,0.66493,0.2646,1.98902,1.19545,0.99758,4.89104e-05,4.89104e-05,4.89104e-05
65,2056.68,1.58579,0.74973,0.92118,0.72348,0.62489,0.66343,0.26764,1.98667,1.1959,0.99922,3.97811e-05,3.97811e-05,3.97811e-05
66,2087.65,1.58842,0.751,0.92354,0.68669,0.62859,0.65569,0.26561,1.98272,1.20648,0.99665,3.20249e-05,3.20249e-05,3.20249e-05
67,2118.32,1.59119,0.75124,0.91992,0.72478,0.62594,0.6611,0.26759,1.98562,1.19008,0.99855,2.56575e-05,2.56575e-05,2.56575e-05
68,2148.93,1.57149,0.74336,0.92019,0.74986,0.61044,0.66003,0.26846,1.98882,1.20312,0.9974,2.06917e-05,2.06917e-05,2.06917e-05
69,2179.47,1.58175,0.75606,0.92115,0.74498,0.61285,0.66058,0.26577,1.98729,1.1906,0.99861,1.71376e-05,1.71376e-05,1.71376e-05
70,2210.31,1.57803,0.74143,0.91706,0.73599,0.63322,0.66394,0.27027,1.98908,1.19615,0.99792,1.50023e-05,1.50023e-05,1.50023e-05
